"","Subject","Activity","CalcType","Domain","AccelType","Device","Magnitude","Jerk","Axis","Value"
"836",11,"WALKING_UPSTAIRS","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.222948346741772
"837",11,"WALKING_UPSTAIRS","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.255743615400316
"838",11,"WALKING_UPSTAIRS","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.681200109541139
"839",11,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.222070152788038
"840",11,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",0.0241917047094937
"841",11,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.0414877734901899
"842",11,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.339495400731013
"843",11,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.317451290457247
"844",11,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.577038649101266
"845",11,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.205601263262468
"846",11,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.367937087702532
"847",11,"WALKING_UPSTAIRS","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.94175907
"848",11,"WALKING_UPSTAIRS","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.926164834177215
"849",11,"WALKING_UPSTAIRS","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.895427013544304
"850",11,"WALKING_UPSTAIRS","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.205601263262468
"851",11,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.419398056335443
"852",11,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.216829279394304
"853",11,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.170768293173101
"854",11,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.548116217535127
"855",11,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.613607507025316
"856",11,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.561134597675759
"857",11,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.212863817454747
"858",11,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.637740905401899
"859",12,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.629811176897344
"860",12,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.430515923224922
"861",12,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.404304693679063
"862",12,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.455837332606312
"863",12,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.502570136380156
"864",12,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.466774317194625
"865",12,"LAYING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.439107175630625
"866",12,"LAYING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.355933714995781
"867",12,"LAYING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.529187571667672
"868",12,"LAYING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.564412554821453
"869",12,"LAYING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.444940124077188
"870",12,"LAYING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.528033009176391
"871",12,"LAYING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.41145629923075
"872",12,"LAYING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.267284987678125
"873",12,"LAYING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0173746471045313
"874",12,"LAYING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.106396359756563
"875",12,"LAYING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0851788871096875
"876",12,"LAYING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.0123981049762813
"877",12,"LAYING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.0101625671413125
"878",12,"LAYING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.94518467834375
"879",12,"LAYING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.9776044004375
"880",12,"LAYING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.275209191971875
"881",12,"LAYING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",0.6944371336875
"882",12,"LAYING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.459395248009375
"883",12,"LAYING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.94518467834375
"884",12,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.00888718373084375
"885",12,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.0940762119728125
"886",12,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.139072507865625
"887",12,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.104056396231875
"888",12,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0388858688718406
"889",12,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.0649062269090625
"890",12,"LAYING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.93099728184375
"891",12,"LAYING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.98154769396875
"892",12,"LAYING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.952382833446875
"893",12,"LAYING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.942938099478125
"894",12,"LAYING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.93524595595625
"895",12,"LAYING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.98123376625
"896",12,"LAYING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.9733829075625
"897",12,"LAYING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.97663505034375
"898",12,"LAYING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.92749515394
"899",12,"LAYING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.96887752121875
"900",12,"LAYING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.96664760546875
"901",12,"LAYING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.95416330615625
"902",12,"LAYING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.96267656090625
"903",12,"LAYING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.93246295375
"904",12,"LAYING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.972552505
"905",12,"LAYING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.9548163185125
"906",12,"LAYING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.94404190528125
"907",12,"LAYING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.93791292448125
"908",12,"LAYING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.97909234753125
"909",12,"LAYING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.9714644809375
"910",12,"LAYING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.97447343578125
"911",12,"LAYING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.9243721167
"912",12,"LAYING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.96998435753125
"913",12,"LAYING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.933588217846875
"914",12,"LAYING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.97000114275
"915",12,"LAYING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.9486444097875
"916",12,"LAYING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.9243721167
"917",12,"LAYING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.96449732409375
"918",12,"LAYING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.95602380290625
"919",12,"LAYING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.9589432681875
"920",12,"LAYING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.97258515071875
"921",12,"LAYING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.97812652728125
"922",12,"LAYING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.98412620446875
"923",12,"LAYING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.930617896
"924",12,"LAYING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.97274452709375
"925",13,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.642559159687798
"926",13,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.440216954832789
"927",13,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.417251240613654
"928",13,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.433145136336116
"929",13,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.484727943078899
"930",13,"LAYING","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.461279302321116
"931",13,"LAYING","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.484596214870184
"932",13,"LAYING","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.339245708329969
"933",13,"LAYING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.484947110275948
"934",13,"LAYING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.586991335548471
"935",13,"LAYING","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.41690888684682
"936",13,"LAYING","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.519767961997615
"937",13,"LAYING","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.415332257233624
"938",13,"LAYING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.273332994577982
"939",13,"LAYING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0172655815533945
"940",13,"LAYING","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.106823670553517
"941",13,"LAYING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0785084359911315
"942",13,"LAYING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.0114545709446483
"943",13,"LAYING","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.00521013624265138
"944",13,"LAYING","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.958746751406728
"945",13,"LAYING","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.984287751926606
"946",13,"LAYING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.332244729807339
"947",13,"LAYING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",0.523195048195719
"948",13,"LAYING","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",0.765555230519878
"949",13,"LAYING","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.958746751406728
"950",13,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.0246165931267535
"951",13,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.101557181388379
"952",13,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.107200612394495
"953",13,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.0989574777082569
"954",13,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.036249478077156
"955",13,"LAYING","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.060489955648318
"956",13,"LAYING","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.952701276605505
"957",13,"LAYING","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.987146367828746
"958",13,"LAYING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.962952025382263
"959",13,"LAYING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.956354687094801
"960",13,"LAYING","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.959186869174312
"961",13,"LAYING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.986201527278287
"962",13,"LAYING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.977860160183486
"963",13,"LAYING","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.986482953119266
"964",13,"LAYING","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.953466848042813
"965",13,"LAYING","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.980608334036697
"966",13,"LAYING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.978856736697248
"967",13,"LAYING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.961586692721712
"968",13,"LAYING","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.979330208165138
"969",13,"LAYING","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.955727339051988
"970",13,"LAYING","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.983180052110092
"971",13,"LAYING","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.965482137889908
"972",13,"LAYING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.957321002140673
"973",13,"LAYING","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.961879573455657
"974",13,"LAYING","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.98448420529052
"975",13,"LAYING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.976403316146789
"976",13,"LAYING","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.985762004556575
"977",13,"LAYING","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.952211265749235
"978",13,"LAYING","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.981502359449541
"979",13,"LAYING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.955177271651376
"980",13,"LAYING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.976943593027523
"981",13,"LAYING","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.965655959174312
"982",13,"LAYING","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.952211265749235
"983",13,"LAYING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.977543441865443
"984",13,"LAYING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.964842693363914
"985",13,"LAYING","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.977400359082569
"986",13,"LAYING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.982116508685015
"987",13,"LAYING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.985123132140673
"988",13,"LAYING","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.989396322874618
"989",13,"LAYING","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.955145583577982
"990",13,"LAYING","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.983480247767584
"991",14,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.352882216356362
"992",14,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.128855367575851
"993",14,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.259482147042632
"994",14,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.342054861731579
"995",14,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.37461877239257
"996",14,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.475610696445356
"997",14,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.136942222608978
"998",14,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.121798008165588
"999",14,"WALKING_UPSTAIRS","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.286344508117245
"1000",14,"WALKING_UPSTAIRS","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.356275731893189
"1001",14,"WALKING_UPSTAIRS","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.283903556255944
"1002",14,"WALKING_UPSTAIRS","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.289565677174768
"1003",14,"WALKING_UPSTAIRS","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.257908223678885
"1004",14,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.259018526326316
"1005",14,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0269333431827245
"1006",14,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.12679808958483
"1007",14,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0825753425216409
"1008",14,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.0239127818820433
"1009",14,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.00458087227662539
"1010",14,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.062768894277678
"1011",14,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.3573718305613
"1012",14,"WALKING_UPSTAIRS","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"X",0.862805863529412
"1013",14,"WALKING_UPSTAIRS","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.282746924613003
"1014",14,"WALKING_UPSTAIRS","Mean","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.176080801154985
"1015",14,"WALKING_UPSTAIRS","Mean","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.062768894277678
"1016",14,"WALKING_UPSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"X",0.0563568767481734
"1017",14,"WALKING_UPSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.117341756138012
"1018",14,"WALKING_UPSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,FALSE,"Z",0.0305102495248607
"1019",14,"WALKING_UPSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.128179150813963
"1020",14,"WALKING_UPSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.0338884793665325
"1021",14,"WALKING_UPSTAIRS","Mean","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.051571212117709
"1022",14,"WALKING_UPSTAIRS","Mean","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.204227651346533
"1023",14,"WALKING_UPSTAIRS","Mean","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.598621199606811
"1024",14,"WALKING_UPSTAIRS","STD","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.18021138440805
"1025",14,"WALKING_UPSTAIRS","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Y",0.0119160503974923
"1026",14,"WALKING_UPSTAIRS","STD","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.162144924991548
"1027",14,"WALKING_UPSTAIRS","STD","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.391990751073529
"1028",14,"WALKING_UPSTAIRS","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.335991573000991
"1029",14,"WALKING_UPSTAIRS","STD","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.622925720835913
"1030",14,"WALKING_UPSTAIRS","STD","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.381292263
"1031",14,"WALKING_UPSTAIRS","STD","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.46239881574613
"1032",14,"WALKING_UPSTAIRS","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.512406705195046
"1033",14,"WALKING_UPSTAIRS","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.388978304811765
"1034",14,"WALKING_UPSTAIRS","STD","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.258720436481115
"1035",14,"WALKING_UPSTAIRS","STD","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.427292350380805
"1036",14,"WALKING_UPSTAIRS","STD","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.711686633034056
"1037",14,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",FALSE,FALSE,"X",-0.203905168769845
"1038",14,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",FALSE,FALSE,"Y",0.0223223755793498
"1039",14,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.171093642461919
"1040",14,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",FALSE,TRUE,"X",-0.355918040120743
"1041",14,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",FALSE,TRUE,"Y",-0.307815291878328
"1042",14,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",FALSE,TRUE,"Z",-0.580792171671827
"1043",14,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.256666083847059
"1044",14,"WALKING_UPSTAIRS","STD","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.393688744320433
"1045",14,"WALKING_UPSTAIRS","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"X",-0.941699076996904
"1046",14,"WALKING_UPSTAIRS","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Y",-0.924223675108359
"1047",14,"WALKING_UPSTAIRS","STD","Time","Gravity","Accelerometer",FALSE,FALSE,"Z",-0.902297375882353
"1048",14,"WALKING_UPSTAIRS","STD","Time","Gravity","Accelerometer",TRUE,FALSE,NA,-0.256666083847059
"1049",14,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"X",-0.479455960886687
"1050",14,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Y",-0.411209728334365
"1051",14,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",FALSE,FALSE,"Z",-0.206922427818638
"1052",14,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"X",-0.537106962094118
"1053",14,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Y",-0.65740719628483
"1054",14,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",FALSE,TRUE,"Z",-0.579290234117957
"1055",14,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",TRUE,FALSE,NA,-0.372126805145201
"1056",14,"WALKING_UPSTAIRS","STD","Time",NA,"Gyroscope",TRUE,TRUE,NA,-0.666084068482972
"1057",15,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"X",-0.369140339303963
"1058",15,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Y",-0.180382988597881
"1059",15,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,FALSE,"Z",-0.357391557228527
"1060",15,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"X",-0.338080563749238
"1061",15,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Y",-0.408048042901219
"1062",15,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",FALSE,TRUE,"Z",-0.539842046519817
"1063",15,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",TRUE,FALSE,NA,-0.164518101253948
"1064",15,"WALKING_UPSTAIRS","Mean","Freq","Body","Accelerometer",TRUE,TRUE,NA,-0.157101937816692
"1065",15,"WALKING_UPSTAIRS","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"X",-0.311253986907942
"1066",15,"WALKING_UPSTAIRS","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Y",-0.423993065637881
"1067",15,"WALKING_UPSTAIRS","Mean","Freq",NA,"Gyroscope",FALSE,FALSE,"Z",-0.312076645814787
"1068",15,"WALKING_UPSTAIRS","Mean","Freq",NA,"Gyroscope",TRUE,FALSE,NA,-0.347155851278293
"1069",15,"WALKING_UPSTAIRS","Mean","Freq",NA,"Gyroscope",TRUE,TRUE,NA,-0.3224045117125
"1070",15,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",FALSE,FALSE,"X",0.26598905314939
"1071",15,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Y",-0.0256993431541768
"1072",15,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",FALSE,FALSE,"Z",-0.126329489231402
"1073",15,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",FALSE,TRUE,"X",0.0722610715947866
"1074",15,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Y",0.0012861798239939
"1075",15,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",FALSE,TRUE,"Z",0.00452379846067073
"1076",15,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",TRUE,FALSE,NA,-0.127248262749329
"1077",15,"WALKING_UPSTAIRS","Mean","Time","Body","Accelerometer",TRUE,TRUE,NA,-0.432345232926829
